ts_code,name,momentum,current_price,rsi,pullback,volatility
600619.SH,海立股份,0.1532663316582914,18.36,63.44647519582248,-0.016077170418006468,0.022618629422144383
601677.SH,明泰铝业,0.15281329923273668,18.03,53.95033860045148,-0.04400848356309641,0.021907959266334823
000070.SZ,特发信息,0.15278543849972426,20.9,50.698174006444674,-0.07111111111111118,0.04595444449289487
000935.SZ,四川双马,0.15267175572519087,28.69,61.37479541734861,-0.014428031604259641,0.031863092940591524
001283.SZ,豪鹏科技,0.15196154442549248,74.29,64.97816593886459,-0.04744197974099229,0.03435320958625734
000049.SZ,德赛电池,0.15192926045016075,28.66,57.76255707762555,-0.09015873015873016,0.03971995263295238
300303.SZ,聚飞光电,0.15161290322580645,10.71,61.006289308176115,-0.026363636363636287,0.04635653310097217
000600.SZ,建投能源,0.15127020785219414,9.97,64.25531914893617,-0.01676528599605522,0.03109786393927907
605258.SH,协和电子,0.1511662237968705,38.99,58.458813108945975,-0.014159292035398108,0.030423805752275084
002406.SZ,远东传动,0.1507042253521127,8.17,60.97560975609759,-0.05330243337195838,0.044866906654621806
688355.SH,明志科技,0.1493756003842459,23.93,55.412844036697244,-0.04850894632206755,0.027278722074942932
603286.SH,日盈电子,0.14898268034303008,68.33,61.362785473605385,-0.04567039106145246,0.04854128199397504
601789.SH,宁波建工,0.14897579143389206,6.17,57.476635514018696,-0.04341085271317833,0.04361260381742921
688778.SH,厦钨新能,0.14864671344694247,80.21,54.613984923316856,-0.08436073059360731,0.04875289517197546
002611.SZ,东方精工,0.148544266191325,19.33,64.28571428571425,-0.017285205897305714,0.036881021856649855
688205.SH,德科立,0.14768652893973022,268.88,58.3427450514177,-0.05599831478425724,0.043466768534894215
000006.SZ,深振业Ａ,0.1473429951690821,9.5,52.252252252252234,-0.05378486055776884,0.0442743543645187
300267.SZ,尔康制药,0.14720812182741105,4.52,61.02564102564103,-0.04237288135593224,0.04633471872208496
301191.SZ,菲菱科思,0.14686468646864692,166.8,60.70934473651112,-0.018014835747085848,0.042074902815725165
001223.SZ,欧克科技,0.14656488549618318,60.08,61.80555555555556,-0.02530824140168725,0.04742761924943311
002329.SZ,皇氏集团,0.1464646464646464,4.54,63.865546218487395,-0.03404255319148939,0.04408065090920646
300082.SZ,奥克股份,0.14604651162790705,12.32,56.54069767441861,-0.08943089430894302,0.06018742011892309
000815.SZ,美利云,0.14585519412381953,21.84,48.35555555555555,-0.06865671641791042,0.05285912960049623
300522.SZ,世名科技,0.14572864321608048,13.68,54.128440366972484,-0.04201680672268905,0.029061521753758125
688372.SH,伟测科技,0.14568599717114572,162.0,54.5662100456621,-0.04142011834319527,0.03222280198793115
300606.SZ,金太阳,0.14538703227649252,40.1,58.612040133779274,-0.02551640340218705,0.03220277865768647
688195.SH,腾景科技,0.14512195121951232,375.6,58.82944915254238,-0.12465916241347959,0.058164749154158674
300210.SZ,森远股份,0.1446051167964404,10.29,58.61027190332323,-0.08125000000000002,0.05409408590568892
002025.SZ,航天电器,0.14448441247002397,76.36,50.07579585649319,-0.08693052732273103,0.04143791254160298
001366.SZ,播恩集团,0.14401175606171934,15.57,64.50892857142858,-0.054644808743169314,0.040107797175606155
002669.SZ,康达新材,0.1437648927720414,14.4,63.49206349206351,-0.01302261823166549,0.03087440961936228
688585.SH,上纬新材,0.14358974358974375,133.8,54.00535236396076,-0.06420478388585801,0.04934064753294934
002638.SZ,勤上股份,0.14319809069212397,4.79,52.06611570247934,-0.07350096711798837,0.03590678459018933
002952.SZ,亚世光电,0.14201647704982356,29.11,64.24731182795699,-0.01721809588116143,0.0456543604835279
605007.SH,五洲特纸,0.14201618837380425,15.52,64.52282157676349,-0.04492307692307695,0.051307373732648744
301129.SZ,瑞纳智能,0.14198036006546633,27.91,62.12424849699399,-0.02070175438596491,0.03115120923284471
002285.SZ,世联行,0.1418685121107266,3.3,59.7938144329897,-0.03508771929824565,0.033950745244953166
002452.SZ,长高电新,0.14141414141414144,11.3,60.096153846153825,-0.02586206896551715,0.027535598811468578
603788.SH,宁波高发,0.14122394082044387,16.97,60.7806691449814,-0.09686003193187868,0.05900421708816213
001218.SZ,丽臣实业,0.13976297507151614,27.89,64.20927467300832,-0.047797883236599475,0.048662329589327695
600973.SH,宝胜股份,0.13918305597579428,7.53,57.14285714285714,-0.032133676092544985,0.02143679692793535
300821.SZ,东岳硅材,0.13890963405526513,15.25,62.25749559082891,-0.045682102628285384,0.04868532663111325
002867.SZ,周大生,0.13855421686747005,13.23,63.35616438356166,-0.05297065139584826,0.042032544656841156
603332.SH,苏州龙杰,0.13842482100238662,14.31,64.95956873315366,-0.06163934426229505,0.04771160549017905
301268.SZ,铭利达,0.13809523809523805,23.9,58.19354838709676,-0.014432989690721707,0.036071930529633034
000601.SZ,韶能股份,0.13777089783281737,7.35,63.003663003663014,-0.03669724770642205,0.045425576412872315
600110.SH,诺德股份,0.13707165109034247,10.95,59.82532751091701,-0.0867389491242703,0.05209319427301995
301255.SZ,通力科技,0.13696612665684826,30.88,64.28571428571428,-0.008349389852280075,0.03750199120862858
000990.SZ,诚志股份,0.13671875,11.64,58.74587458745875,-0.1326378539493293,0.0727715489726948
603132.SH,金徽股份,0.13657407407407396,19.64,59.56175298804783,-0.043816942551119696,0.029258850668416613
002633.SZ,申科股份,0.13625997719498284,19.93,63.35078534031414,-0.050952380952380964,0.04015575867122553
603530.SH,神马电力,0.13609049133969608,64.28,53.32512315270935,-0.035703570357035634,0.031742262819245
000722.SZ,湖南发展,0.13608087091757382,14.61,62.77777777777777,-0.0857321652065082,0.05424589683192359
301031.SZ,中熔电气,0.13453506265113213,154.83,55.5598381190981,-0.09656902789123575,0.046188864819831935
301587.SZ,中瑞股份,0.13386138613861376,28.63,55.8139534883721,-0.06407322654462246,0.04860268009985605
001230.SZ,劲旅环境,0.1334922526817639,28.53,57.803468208092504,-0.007997218358831725,0.04433330223882877
920571.BJ,国航远洋,0.1326829268292682,11.61,64.17624521072796,-0.13228699551569517,0.054523545446066995
002560.SZ,通达股份,0.13207547169811318,15.0,55.98243688254665,-0.08980582524271848,0.053385134582626746
300050.SZ,世纪鼎利,0.1319648093841641,7.72,59.895833333333336,-0.049261083743842304,0.034224853649950975
603038.SH,华立股份,0.13156100886162236,16.6,60.317460317460316,-0.04761904761904752,0.041338786178791886
603126.SH,中材节能,0.13136729222520094,8.44,63.087248322147545,-0.03542857142857148,0.023512073400933087
605588.SH,冠石科技,0.13133462282398445,58.49,58.286074354127294,-0.0671451355661882,0.029103508637259592
001301.SZ,尚太科技,0.13110829460639328,80.32,61.768421052631545,-0.08195222311121274,0.05877317632621022
603092.SH,德力佳,0.13042818098997877,74.45,60.168810289389064,-0.049291278253096656,0.04298236911026099
603127.SH,昭衍新药,0.12819791959516458,40.13,56.80272108843537,-0.02002442002442003,0.0275942260965032
300001.SZ,特锐德,0.12709653373089824,30.24,60.33690658499233,-0.05500000000000005,0.030339741102186936
301516.SZ,中远通,0.12683438155136284,21.5,60.17543859649122,-0.020501138952163978,0.04212771750538518
300517.SZ,海波重科,0.12624886466848317,12.4,60.78431372549019,-0.04615384615384613,0.032722784503979925
002034.SZ,旺能环境,0.1261154074955384,18.93,43.0939226519337,-0.05017561465127948,0.03855284819916907
603776.SH,永安行,0.12554824561403533,20.53,63.30097087378641,-0.03342749529190195,0.03706017699920867
300018.SZ,中元股份,0.12490180675569529,14.32,58.7731811697575,-0.07012987012987014,0.04953054653931631
000766.SZ,通化金马,0.12416745956232167,23.63,54.91573033707865,-0.1293294030950627,0.05108586774598346
301349.SZ,信德新材,0.12358375457556203,64.46,58.78048780487803,-0.015877862595419942,0.03058936605823786
688607.SH,康众医疗,0.12276000669904552,67.04,52.3684210526316,-0.08164383561643827,0.03801314064792233
600251.SH,冠农股份,0.1227272727272728,12.35,63.43042071197411,-0.06510219530658601,0.05587075255586109
002858.SZ,力盛体育,0.12185430463576163,16.94,60.00000000000001,-0.029226361031518513,0.041310441745841156
300727.SZ,润禾材料,0.1217948717948718,35.0,54.039735099337754,-0.013806706114398477,0.020768426695024548
688443.SH,智翔金泰-U,0.12166064981949454,31.07,40.949554896142445,-0.03986402966625461,0.027482920691170774
301251.SZ,威尔高,0.12105612753238137,67.51,46.86054196959686,-0.06314182625589781,0.028935340552037343
601869.SH,长飞光纤,0.1210025203024363,400.31,58.891312860099575,-0.05337211502080967,0.04021258182865938
001313.SZ,粤海饲料,0.12077922077922087,8.63,58.36177474402731,-0.13353413654618473,0.04751478320213879
002051.SZ,中工国际,0.1192748091603053,11.73,51.52173913043479,-0.07492113564668765,0.0652872797342272
603327.SH,福蓉科技,0.11873080859774832,10.93,57.370517928286844,-0.03530450132391883,0.04245366311426932
600094.SH,大名城,0.11860465116279073,4.81,47.41379310344826,-0.05128205128205141,0.028068769476251698
002012.SZ,凯恩股份,0.11562499999999987,7.14,51.44927536231884,-0.032520325203252064,0.024487474224683774
002792.SZ,通宇通讯,0.1152956027771932,53.01,56.65078783437155,-0.03618181818181822,0.0690250867152195
688369.SH,致远互联,0.11499336576735963,25.21,50.98684210526317,-0.0476010578012844,0.02905434753918572
603903.SH,中持股份,0.11473962930273607,12.63,60.05434782608696,-0.06995581737849774,0.030722894542215388
300241.SZ,瑞丰光电,0.11419753086419737,7.22,60.71428571428572,-0.012311901504787942,0.02535910289251673
688208.SH,道通科技,0.11377245508982048,37.2,53.892733564013874,-0.05463786531130873,0.029192632589939423
688060.SH,云涌科技,0.11358368103847938,48.04,59.01442307692309,-0.01557377049180324,0.02021317533715415
002797.SZ,第一创业,0.11347517730496448,7.85,45.66473988439305,-0.03680981595092033,0.02315619009318311
000727.SZ,冠捷科技,0.11328125,2.85,56.97674418604651,-0.0531561461794019,0.030297070329472264
600232.SH,金鹰股份,0.11316113161131613,9.05,57.47126436781613,-0.03927813163481945,0.021116965685545924
301097.SZ,天益医疗,0.11284403669724763,60.65,51.78389398572886,-0.05426477467643844,0.032573340684005865
600845.SH,宝信软件,0.11151904543368518,24.22,57.80933062880325,-0.022204279370205922,0.026388673093879253
603048.SH,浙江黎明,0.11085126286248825,23.75,63.47305389221557,-0.00959132610508759,0.024274038576973658
300730.SZ,科创信息,0.11040339702760082,15.69,57.84313725490195,-0.008217446270543665,0.051634047394172586
300746.SZ,汉嘉数智,0.10999225406661495,14.33,58.354114713216966,-0.01849315068493148,0.040672933929190476
600267.SH,海正药业,0.10996240601503748,11.81,56.14035087719302,-0.035130718954248345,0.0438960605157209
001258.SZ,立新能源,0.10979929161747348,9.4,61.233480176211444,-0.04374364191251269,0.03437421060053403
300709.SZ,精研科技,0.10979899497487455,44.17,56.79287305122494,-0.007415730337078613,0.03662418827236361
688367.SH,工大高科,0.10932475884244375,41.4,63.6057287278854,-0.04476234425473015,0.037420800288819174
002755.SZ,奥赛康,0.10880503144654075,17.63,63.888888888888864,-0.025966850828729415,0.04130276171385544
688197.SH,首药控股-U,0.10832700582131105,43.79,57.07277187244479,-0.05318918918918921,0.0332074590609997
002897.SZ,意华股份,0.10820045558086555,68.11,52.9294935451837,-0.03197839681637294,0.04791697036197514
002756.SZ,永兴材料,0.10812691344280534,79.63,50.82560506672698,-0.11404094348019582,0.06356815783963177
605228.SH,神通科技,0.10619469026548667,15.0,52.058823529411775,-0.047619047619047616,0.020447997609806156
601515.SH,衢州东峰,0.10561797752808988,4.92,62.93103448275864,-0.05384615384615389,0.022532271223562134
301081.SZ,严牌股份,0.10543549443352984,16.88,63.18840579710143,-0.027649769585253482,0.046212340404636225
603607.SH,京华激光,0.10523854069223582,23.63,64.43850267379676,-0.0417680454176805,0.025374564346091415
603289.SH,泰瑞机器,0.10451727192205507,12.47,51.74418604651165,-0.03855050115651503,0.026189422963097325
301230.SZ,泓博医药,0.10420293459338459,44.4,60.33108522378907,-0.013333333333333365,0.03275213452851695
300720.SZ,海川智能,0.10419026047565105,68.25,63.012320844857925,-0.11074918566775244,0.09165643269409536
600642.SH,申能股份,0.10416666666666652,9.54,61.97183098591551,-0.010373443983402637,0.022854902357425242
300235.SZ,方直科技,0.10379550735863674,14.25,63.70106761565836,-0.023972602739726005,0.026099088551752473
002819.SZ,东方中科,0.10374414976599056,28.3,64.70588235294119,-0.016336461591936004,0.021399676531241328
000833.SZ,粤桂股份,0.10361445783132539,27.48,59.323076923076925,-0.1336696090794451,0.07888665780555397
600563.SH,法拉电子,0.1033004714959278,128.7,56.85307017543857,-0.017557251908397034,0.03091619070855947
603067.SH,振华股份,0.10322047894302222,40.08,57.3549257759784,-0.031416143064282365,0.04256146902248391
600012.SH,皖通高速,0.1031141868512111,15.94,54.710144927536234,-0.02028272894898587,0.024810943128373574
601330.SH,绿色动力,0.10310559006211184,8.88,62.16931216931218,-0.04823151125401921,0.052991010070010024
000537.SZ,绿发电力,0.10264227642276413,10.85,58.590308370044056,-0.06866952789699576,0.045152726548355074
300134.SZ,大富科技,0.10251630941286116,11.83,61.198738170346985,-0.012520868113522567,0.02925594927289142
600521.SH,华海药业,0.10088272383354369,17.46,64.81012658227854,-0.011884550084889691,0.024854217961086382
002948.SZ,青岛银行,0.10077519379844957,5.68,63.52201257861633,-0.08681672025723473,0.05362632870649477
301580.SZ,爱迪特,0.09991423670668964,76.95,51.02866779089376,-0.05582822085889567,0.040928710800696766
600538.SH,国发股份,0.09969325153374231,7.17,60.40816326530612,-0.03629032258064522,0.02933261706777365
920185.BJ,贝特瑞,0.09869580542826939,31.17,53.643724696356294,-0.0695522388059701,0.02749286733221847
603279.SH,景津装备,0.09851936218678814,19.29,55.314533622559644,-0.017820773930753635,0.027111909436199837
688175.SH,高凌信息,0.09845967985502857,36.37,54.05405405405402,-0.029356818788364065,0.025209098224408668
600288.SH,大恒科技,0.098314606741573,15.64,57.360406091370564,-0.03575832305795304,0.02263725484695953
300761.SZ,立华股份,0.09792284866468837,22.2,51.03092783505153,-0.05732484076433127,0.026143297052781175
300725.SZ,药石科技,0.09730458221024252,40.71,60.52889324191967,-0.006830934374237646,0.024011824849265728
000719.SZ,中原传媒,0.09725490196078423,13.99,51.08695652173914,-0.04112405757368058,0.02068152128444368
603960.SH,克来机电,0.09674418604651147,23.58,43.23943661971831,-0.056800000000000066,0.0389593610672515
603206.SH,嘉环科技,0.09612983770287142,17.56,50.462962962962955,-0.03303964757709259,0.030926993618762662
003007.SZ,直真科技,0.0954446854663773,50.5,63.96396396396397,-0.04968009032743697,0.05678324316568443
301560.SZ,众捷汽车,0.0953545232273838,44.8,59.02934537246048,-0.0281995661605207,0.03499355205275492
002663.SZ,普邦股份,0.09502262443438902,2.42,58.57142857142858,-0.024193548387096794,0.05507345841371101
002293.SZ,罗莱生活,0.09471585244267211,10.98,61.09215017064845,-0.037686240140227846,0.037241807057332606
300006.SZ,莱美药业,0.09302325581395365,6.58,55.624999999999986,-0.040816326530612276,0.03282300196968339
300694.SZ,蠡湖股份,0.09262435677530023,12.74,58.92116182572614,-0.05419450631031926,0.027285182571589284
002748.SZ,世龙实业,0.09254498714652959,12.75,59.44700460829493,-0.04135338345864667,0.03038717347573043
300404.SZ,博济医药,0.09215686274509816,11.14,64.25702811244979,-0.0017921146953404636,0.028689632165157897
600821.SH,金开新能,0.09158415841584167,8.82,49.60159362549802,-0.10819009100101115,0.05115906245903043
301283.SZ,聚胶股份,0.09044557747727766,49.19,43.86873920552676,-0.02959163543105149,0.029677880358692097
001231.SZ,农心科技,0.09020949123557065,25.5,59.30902111324377,-0.013539651837524232,0.03011011791484736
300447.SZ,全信股份,0.08983957219251337,20.38,53.43137254901959,-0.07237141556668183,0.03632103128770046
300255.SZ,常山药业,0.08976788252013268,46.01,54.34782608695651,-0.021063829787234086,0.05421063992352551
300608.SZ,思特奇,0.08973322554567509,13.48,52.1885521885522,-0.055360896986685296,0.027624793639471044
600348.SH,华阳股份,0.08913043478260874,10.02,64.3939393939394,-0.05382436260623232,0.04965688260982005
000739.SZ,普洛药业,0.08870056497175138,19.27,60.16806722689078,-0.0041343669250646945,0.029073039781819052
002821.SZ,凯莱英,0.08798929407828715,130.08,63.92001757855417,-0.009216238860537585,0.04753661232866579
601665.SH,齐鲁银行,0.08777969018932885,6.32,61.17647058823531,-0.027692307692307648,0.03219192760205337
300162.SZ,雷曼光电,0.08771929824561409,9.3,47.811447811447835,-0.06813627254509015,0.03276745493894348
300342.SZ,天银机电,0.08771929824561386,65.1,59.91048593350383,-0.137748344370861,0.10885781434703219
603020.SH,爱普股份,0.08751139471285319,11.93,60.333333333333336,-0.022131147540983574,0.028411371149989015
002793.SZ,罗欣药业,0.08610567514677103,5.55,61.44578313253012,-0.0347826086956522,0.041415680219563135
603291.SH,联合水务,0.08573928258967634,12.41,58.49582172701949,-0.0394736842105263,0.026193186547553215
002890.SZ,弘宇股份,0.08555486670799772,17.51,58.82352941176472,-0.027222222222222134,0.03613659344975516
600872.SH,中炬高新,0.08534031413612553,20.73,58.44155844155844,-0.06663665015758669,0.036707214226469845
300812.SZ,易天股份,0.0851505711318794,41.8,49.48640483383685,-0.049567985447930875,0.05621266711705209
688139.SH,海尔生物,0.08416963418582069,33.49,46.05263157894738,-0.02361516034985409,0.028892953878830396
300457.SZ,赢合科技,0.08403041825095059,28.51,53.505007153075844,-0.037799527505906094,0.02052458558754503
300192.SZ,科德教育,0.08333333333333348,20.67,61.282660332541575,-0.00289435600578865,0.02389779193903911
688180.SH,君实生物-U,0.08314028314028299,42.08,41.60583941605838,-0.09602577873254563,0.04318004629522649
300893.SZ,松原安全,0.08302411873840465,23.35,55.75447570332485,-0.04224774405250195,0.02699617408285273
301149.SZ,隆华新材,0.08234362628661906,13.67,63.70370370370372,-0.05135322692574602,0.02929951926151744
688267.SH,中触媒,0.08188331627430911,31.71,53.17796610169493,-0.015217391304347886,0.030469623701774518
001324.SZ,长青科技,0.08004158004158013,20.78,60.82474226804124,-0.04897025171624715,0.02722050607466654
920026.BJ,卓兆点胶,0.0793413173652695,36.05,50.43252595155707,-0.06991744066047474,0.03359093813449235
002142.SZ,宁波银行,0.07890392868933649,32.68,62.32142857142854,-0.03541912632821732,0.030755110130845562
002460.SZ,赣锋锂业,0.07877406281661625,85.18,49.33248569612208,-0.07079742554816183,0.032804120213410524
603198.SH,迎驾贡酒,0.07772458462404974,38.27,61.08676599474145,-0.06384540117416827,0.04284198972232468
601218.SH,吉鑫科技,0.07757166947723437,6.39,59.11330049261084,-0.07256894049346879,0.042243959213946296
600188.SH,兖矿能源,0.07750377453447399,21.41,64.86880466472303,-0.09279661016949158,0.06620135344436427
301168.SZ,通灵股份,0.07716049382716039,45.37,58.94039735099336,-0.04964390448261425,0.026272392823771896
000899.SZ,赣能股份,0.07619047619047636,13.56,54.5945945945946,-0.021645021645021568,0.023135577964950377
603259.SH,药明康德,0.07324777887462974,108.72,54.847908745247146,-0.05048034934497818,0.04109328333733698
920663.BJ,明阳科技,0.07257546563904937,16.7,54.54545454545455,-0.11122937732836614,0.03765977988721574
301312.SZ,智立方,0.07229832572298323,126.81,56.35669362084456,-0.03493150684931509,0.03680480458759574
002272.SZ,川润股份,0.07092198581560294,19.63,50.2870264064294,-0.07666980244590792,0.04540942285441249
605296.SH,神农集团,0.06995452955578885,30.59,48.84038199181445,-0.025796178343949004,0.027985959817674485
603477.SH,巨星农牧,0.06994963626189143,19.12,53.15315315315317,-0.0254841997961264,0.03357416782182068
688019.SH,安集科技,0.06980243100922512,270.2,59.364866375936494,-0.02412597515169029,0.03226995630683421
600320.SH,振华重工,0.06972111553784877,5.37,61.29032258064516,-0.028933092224231488,0.02961060644205288
603829.SH,洛凯股份,0.06822327617657797,29.28,57.73651635720601,-0.0554838709677419,0.026903124528117047
920576.BJ,天力复合,0.06787330316742057,77.88,51.31663455362877,-0.1488524590163935,0.06659922279300076
002579.SZ,中京电子,0.06571654790182113,13.46,56.57620041753654,-0.01680058436815184,0.03152374757315381
002686.SZ,亿利达,0.06550802139037426,7.97,57.14285714285714,-0.059031877213695495,0.04469879006187312
601001.SH,晋控煤业,0.065359477124183,17.93,60.71428571428571,-0.10125313283208018,0.05641392520320646
603271.SH,永杰新材,0.06505263157894747,50.59,51.760000000000026,-0.059665427509293566,0.031183645928233892
300573.SZ,兴齐眼药,0.06441297396071266,69.9,57.16244002741605,-0.054127198917456015,0.022798999576186373
603990.SH,麦迪科技,0.06381578947368438,16.17,61.70212765957449,-0.004923076923076818,0.022677697276337217
001286.SZ,陕西能源,0.06369426751592355,11.69,56.65399239543726,-0.02339181286549717,0.026447179930294974
002629.SZ,仁智股份,0.06360946745562135,7.19,60.40816326530614,-0.01909959072305589,0.033276543317655366
688222.SH,成都先导,0.06264501160092806,27.48,50.253292806484296,-0.07381193124368052,0.03130823182443516
920047.BJ,诺思兰德,0.061788056610286635,30.76,36.505778382053045,-0.12613636363636366,0.09089998110449722
002091.SZ,江苏国泰,0.061315496098104605,9.52,51.237623762376224,-0.04704704704704711,0.028328354176544317
688108.SH,赛诺医疗,0.0610576923076922,22.07,53.22896281800393,-0.0191111111111111,0.020648182491084167
002678.SZ,珠江钢琴,0.060913705583756306,6.27,64.1221374045801,-0.012598425196850406,0.03812117143320805
300005.SZ,探路者,0.06035087719298238,15.11,54.07166123778502,-0.11430246189917934,0.05707595060564325
603606.SH,东方电缆,0.058964279610323134,61.96,56.61345496009121,-0.08316069843148857,0.04127778100520316
603515.SH,欧普照明,0.05690636316606312,20.43,52.72727272727272,-0.0637030247479377,0.032422925792731205
301216.SZ,万凯新材,0.05332385353714897,29.63,48.97713598074608,-0.05756997455470745,0.032287441507136985
688266.SH,泽璟制药-U,0.05279999999999996,105.28,56.03833865814696,-0.031729973328428245,0.025369530698224577
600222.SH,太龙药业,0.05163043478260865,7.74,63.005780346820806,-0.0025773195876288113,0.031337209448105606
603281.SH,江瀚新材,0.05075996558646412,36.64,51.53129161118508,-0.04033525405971711,0.036116303155723437
603345.SH,安井食品,0.050433010697911174,103.1,64.61374154503382,-0.0835555555555556,0.05370788501811688
300531.SZ,优博讯,0.04987405541561696,20.84,55.2268244575937,-0.0028708133971291254,0.028171536445338805
688321.SH,微芯生物,0.049465240641711095,31.4,48.516129032258064,-0.037695372356727055,0.024437761656365607
688302.SH,海创药业-U,0.047913801008711676,45.71,44.61626575028636,-0.05713696369636956,0.042894954186704796
601997.SH,贵阳银行,0.04728546409807355,5.98,59.595959595959606,-0.06122448979591832,0.02434270959383798
688300.SH,联瑞新材,0.04718831734960771,96.09,56.069026031003226,-0.02248219735503554,0.039684608481659174
688097.SH,博众精工,0.04662864810466294,62.4,45.741512805241214,-0.09904706901530473,0.04702748396900009
688345.SH,博力威,0.046511627906976605,54.0,55.89812332439678,-0.06574394463667815,0.02154929007403979
603301.SH,振德医疗,0.046024636058230595,93.41,53.441802252816,-0.03701030927835055,0.042501234663245145
600955.SH,维远股份,0.045856353591160026,18.93,55.49019607843136,-0.060079443892750786,0.02640656526667504
301408.SZ,华人健康,0.043563387175721946,21.32,53.99780941949617,-0.0750542299349241,0.06550234181603533
300964.SZ,本川智能,0.04349674128648351,73.65,48.30879426979707,-0.05794320798158098,0.03404041579938365
688073.SH,毕得医药,0.040935672514619936,60.52,45.75513851653262,-0.08247422680412357,0.0355196143248598
688351.SH,微电生理,0.04081632653061229,25.5,61.55143338954469,-0.038098830629951015,0.03256274397618605
300804.SZ,广康生化,0.03857993022778583,50.61,48.65637507146941,-0.10250044334101793,0.04067373376789068
688520.SH,神州细胞,0.03828088304368249,44.21,46.4349376114082,-0.04245180853367989,0.027811780883868112
603808.SH,歌力思,0.03599221789883278,10.65,57.676348547717865,-0.062499999999999924,0.026237958500549646
002391.SZ,长青股份,0.0349206349206348,6.52,61.029411764705884,-0.0383480825958703,0.02944766264290537
688656.SH,浩欧博,0.03256552819698166,143.0,55.68181818181818,-0.03227989443053401,0.026814520846490695
600010.SH,包钢股份,0.032258064516129004,2.88,50.0,-0.06188925081433223,0.02526790991667439
002100.SZ,天康生物,0.03192848020434225,8.08,43.99999999999999,-0.044917257683215216,0.02800476198172964
